"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length"
6855,430641,"Boyer, Blaine",6855,100,0.279,0.141,0.308,0.42,0.328,0.316,0.273,459,1645,87.1,10,2342,90.2,88.13,560,3294,3512,-2.1000000000000085,5.6,109,150,113,146,294,317,290,"-48","48",,
6847,641302,"Alexander, Tyler",6847,100,0.273,0.204,0.298,0.477,0.337,0.335,0.265,464,1698,88.5,17.3,2165,86.2,86.21,650,3435,3412,0,6.21,106,152,117,146,300,327,293,"-23.3","23.3","70.224898394","7.104434297"
6837,656557,"Houck, Tanner",6837,100,0.231,0.109,0.29,0.34,0.286,0.308,0.245,374,1616,89.1,6,2257,88.9,88.58,857,3208,3628,-0.30000000000001137,6.17,111,151,115,149,288,325,296,"34.7","-34.7","69.661315429","7.314921743"
6829,501625,"Alvarez, Jose",6829,100,0.253,0.127,0.302,0.38,0.299,0.301,0.25,416,1643,85.9,8.9,2156,86.7,87.05,770,3330,3462,0.3999999999999915,6.4,110,150,112,148,297,320,297,"22.2","-22.2",,
6825,435400,"Motte, Jason",6825,100,0.225,0.154,0.263,0.378,0.289,0.325,0.251,346,1541,87.4,15.9,2225,94,91.36,762,3438,3333,-2.5999999999999943,5.91,111,149,112,146,294,314,292,"55.4","-55.4",,
6798,680686,"Gray, Josiah",6798,100,0.248,0.217,0.278,0.465,0.345,0.331,0.235,366,1476,87.2,18.2,2174,88.7,87.72,861,3152,3645,-1,5.61,114,152,119,146,303,324,301,"-23.5","23.5","71.723254","7.367277556"
6764,430661,"McGowan, Dustin",6764,100,0.251,0.167,0.285,0.418,0.325,0.327,0.249,389,1552,87.4,7.6,2211,91.9,92.12,792,3169,3549,0.19999999999998863,6.62,109,149,109,146,293,319,294,"-4.3","4.3",,
6742,668881,"Greene, Hunter",6742,100,0.218,0.177,0.285,0.395,0.308,0.293,0.208,308,1410,88.5,18.9,2315,93.4,93.5,1022,3343,3398,0.09999999999999432,6.38,114,149,121,148,294,321,294,"5.2","-5.2","69.055915434","7.135332491"
6738,458567,"Sonnanstine, Andy",6738,100,0.281,0.19,0.296,0.471,0.346,,,481,1711,,,,83.4,,500,3120,3570,,,,,,,,,,"-56.6","56.6",,
6735,554340,"García, Yimi",6735,100,0.219,0.169,0.264,0.389,0.284,0.287,0.218,338,1541,87.3,18.2,2521,90.6,89.89,926,3351,3380,-0.6999999999999886,5.82,111,153,118,147,295,319,292,"32.4","-32.4","69.92914689","7.092000565"
6729,453307,"Huff, David",6729,100,0.29,0.187,0.308,0.477,0.357,0.372,0.306,463,1594,85.1,3,1949,88,87.29,482,3086,3619,-0.7000000000000028,5.64,108,147,108,146,307,321,294,"-42.9","42.9",,
6721,543054,"Cosart, Jarred",6721,100,0.252,0.106,0.285,0.358,0.314,0.352,0.264,369,1464,89.1,1.8,2203,90,90.03,482,2773,3934,0,6.58,107,149,109,146,295,317,294,"0.8","-0.8",,
6683,641729,"Jiménez, Joe",6683,100,0.233,0.162,0.307,0.394,0.306,0.295,0.214,339,1458,88.6,19.2,2381,91.5,92.11,1035,3353,3328,0.5999999999999943,6.71,111,151,118,148,300,326,295,"-1.7","1.7","68.91609611","7.483816835"
6681,239795,"Durbin, Chad",6681,100,0.259,0.158,0.299,0.418,0.335,,,375,1446,,,,87.4,,576,2868,3736,,,,,,,,,,"-6.4","6.4",,
6679,606965,"Devenski, Chris",6679,100,0.23,0.182,0.275,0.412,0.298,0.298,0.228,356,1546,87.8,17.9,2022,87,85.95,972,3248,3430,-1.0999999999999943,5.73,109,150,116,149,289,319,293,"17.4","-17.4","70.084209381","7.479495773"
6653,605130,"Barlow, Scott",6653,100,0.227,0.125,0.305,0.352,0.291,0.295,0.224,324,1428,86.8,12,2437,85.7,86.62,1000,3020,3633,0.8999999999999915,6.8,110,153,118,146,299,323,300,"31.9","-31.9","67.623408553","7.549288165"
6650,434181,"League, Brandon",6650,100,0.255,0.099,0.3,0.354,0.299,,,423,1658,,,,93,,737,3190,3360,,,,,,,,,,"5.7","-5.7",,
6644,669060,"Wilson, Bryse",6644,100,0.265,0.195,0.285,0.46,0.335,0.348,0.277,432,1631,89.1,14.2,2066,89.5,89.87,629,3231,3413,0.4000000000000057,6.51,110,150,118,149,301,323,298,"-22.1","22.1","70.245366428","7.157048044"
6633,110683,"Batista, Miguel",6633,100,0.268,0.156,0.293,0.424,0.348,,,392,1463,,,,89.7,,494,2760,3798,,,,,,,,,,"-42.8","42.8",,
6618,547749,"Tazawa, Junichi",6618,100,0.267,0.166,0.32,0.433,0.322,0.323,0.253,419,1572,89.2,16.5,2188,89.1,86.71,784,3318,3286,-2.3999999999999915,5.35,108,149,110,147,289,317,294,"-12","12",,
6616,623149,"Sewald, Paul",6616,100,0.218,0.173,0.278,0.391,0.292,0.285,0.214,316,1449,87.5,20.5,2373,88,87.99,928,3262,3354,0,6.33,114,151,116,148,295,317,297,"15.9","-15.9","69.428639902","7.060550327"
6614,607644,"Means, John",6614,100,0.226,0.194,0.241,0.42,0.292,0.305,0.238,342,1516,87.5,20.1,2343,86.9,86.37,775,3282,3332,-0.5,5.99,108,153,117,148,301,324,293,"20.3","-20.3","70.541106471","7.47479817"
6583,476570,"Mazzaro, Vin",6583,100,0.291,0.141,0.317,0.432,0.348,0.37,0.315,439,1511,89,14.5,2014,90,90.19,523,2952,3586,0.20000000000000284,6.53,107,144,104,142,293,313,291,"-41.4","41.4",,
6581,592454,"Kahnle, Tommy",6581,100,0.208,0.138,0.275,0.346,0.284,0.277,0.203,294,1412,87.3,8.2,1849,92.4,92.93,1010,3147,3414,0.5,6.62,110,150,114,147,295,321,291,"33.3","-33.3","69.715300394","7.597248423"
6569,400089,"Soriano, Rafael",6569,100,0.211,0.132,0.262,0.343,0.272,0.335,0.29,316,1496,87.8,14.4,2040,90,88.23,819,3186,3330,-1.7999999999999972,6.69,111,141,109,137,281,295,288,"67.2","-67.2",,
6567,518748,"Grimm, Justin",6567,100,0.258,0.159,0.315,0.417,0.328,0.332,0.241,379,1468,88.6,13.8,2209,88.8,89.47,729,2786,3754,0.7000000000000028,6.74,113,150,111,147,293,313,291,"-36.5","36.5",,
6566,520980,"Báez, Pedro",6566,100,0.207,0.153,0.254,0.361,0.279,0.28,0.207,299,1441,86.9,18.1,2121,93.4,93.01,1048,3446,3111,-0.4000000000000057,6.12,112,153,112,146,298,319,296,"48.7","-48.7",,
6546,448269,"Bergesen, Brad",6546,100,0.279,0.183,0.293,0.461,0.343,,,467,1675,,,,87.9,,432,3035,3474,,,,,,,,,,"-54.4","54.4",,
6544,663556,"McClanahan, Shane",6544,100,0.226,0.141,0.287,0.367,0.284,0.298,0.236,356,1576,89.2,8.7,2229,90.6,91.36,1070,3279,3265,0.8000000000000114,6.85,103,152,116,147,302,325,295,"49.4","-49.4",,
6541,457429,"Logan, Boone",6541,100,0.256,0.155,0.33,0.411,0.323,0.301,0.222,376,1470,86.4,10.3,2329,88.4,86.66,962,3052,3383,-1.7000000000000028,5.37,110,149,113,146,296,319,300,"-20.6","20.6",,
6523,571670,"Floro, Dylan",6523,100,0.254,0.095,0.316,0.349,0.284,0.281,0.242,401,1579,87.1,8.2,2105,90.2,90.07,712,3071,3446,-0.10000000000000853,6.31,110,151,115,147,300,318,293,"32.2","-32.2","69.496023049","7.129082995"
6523,650633,"King, Michael",6523,100,0.225,0.128,0.296,0.352,0.286,0.296,0.229,338,1504,86,11.7,2358,89.7,89.44,837,2917,3606,-0.29999999999999716,6.22,112,150,118,150,296,325,292,"41.7","-41.7","69.30420667","7.36176726"
6506,131702,"Looper, Braden",6506,100,0.284,0.186,0.292,0.471,0.349,,,442,1555,,,,87.6,,445,2936,3537,,,,,,,,,,"-20.7","20.7",,
6484,453198,"Perez, Chris",6484,100,0.219,0.166,0.261,0.385,0.308,,,304,1389,,,,91.7,,587,2804,3639,,,,,,,,,,"24.3","-24.3",,
6453,600917,"Leclerc, José",6453,100,0.186,0.128,0.263,0.313,0.278,0.269,0.175,240,1293,85.9,21.3,2526,89.6,88.28,1075,2947,3499,-1.2999999999999972,5.47,111,150,115,148,297,323,298,"42","-42","68.485192402","7.484091288"
6452,592390,"Hembree, Heath",6452,100,0.249,0.205,0.299,0.455,0.331,0.32,0.232,347,1392,88.7,18.3,2505,91.1,91.42,846,3143,3293,0.30000000000001137,6.45,111,151,116,147,287,319,290,"-21.3","21.3",,
6440,676664,"Sears, JP",6440,100,0.25,0.19,0.28,0.44,0.326,0.326,0.247,380,1517,88.5,19.4,2156,87,87.18,735,3174,3265,0.20000000000000284,6.46,109,150,117,148,299,322,294,"-5.7","5.7","70.902144554","7.240446938"
6431,606273,"Elías, Roenis",6431,100,0.248,0.15,0.288,0.398,0.317,0.326,0.252,371,1494,87.8,13.8,2325,88.1,86.17,680,2944,3472,-1.8999999999999915,5.29,109,150,112,146,290,315,291,"-13.5","13.5",,
6430,607231,"Gant, John",6430,100,0.23,0.136,0.275,0.366,0.306,0.321,0.247,317,1377,88.1,10.3,2239,87.6,87.45,742,2926,3493,-0.19999999999998863,6.23,111,150,111,148,297,319,298,"9.4","-9.4",,
6424,641793,"Littell, Zack",6424,100,0.267,0.183,0.307,0.45,0.33,0.326,0.262,416,1559,89.1,14.5,1950,89.3,89.38,793,3336,3088,0.10000000000000853,6.32,107,150,115,148,298,328,297,"-7.2","7.2","70.312159039","7.310377049"
6421,451216,"Wilson, Brian",6421,100,0.235,0.097,0.317,0.332,0.292,,,305,1300,,,,92.7,,615,2616,3745,,,,,,,,,,"43.9","-43.9",,
6419,407878,"Valverde, Jose",6419,100,0.221,0.144,0.269,0.366,0.295,,,314,1419,,,,92.2,,758,3011,3329,,,,,,,,,,"46","-46",,
6415,430636,"Snell, Ian",6415,100,0.289,0.186,0.324,0.476,0.373,,,409,1413,,,,89.3,,577,2921,3481,,,,,,,,,,"-41.7","41.7",,
6415,445156,"Marshall, Sean",6415,100,0.241,0.111,0.309,0.352,0.29,,,360,1496,,,,83.1,,701,2941,3395,,,,,,,,,,"41.7","-41.7",,
6415,573109,"Ramos, AJ",6415,100,0.201,0.101,0.272,0.302,0.277,0.293,0.204,269,1340,86,14.8,2319,87.3,85.46,882,2813,3553,-1.7999999999999972,5.72,111,149,109,146,296,322,299,"53.8","-53.8",,
6408,445968,"Eveland, Dana",6408,100,0.289,0.122,0.328,0.412,0.349,0.373,0.274,435,1503,87.3,6.1,2579,86.5,84.17,452,2660,3697,-2.299999999999997,5.77,112,149,114,143,295,320,294,"-33.2","33.2",,
6406,543883,"Vincent, Nick",6406,100,0.236,0.137,0.29,0.372,0.283,0.292,0.234,363,1541,87,20,2375,88.3,87.53,810,3378,2988,-0.7999999999999972,5.87,108,151,113,147,294,317,292,"35.7","-35.7",,
6397,150274,"Nathan, Joe",6397,100,0.206,0.12,0.269,0.326,0.265,0.229,0.142,286,1386,91,26.9,2231,90.4,87.97,823,2992,3353,-2.4000000000000057,5.68,108,143,106,139,293,315,294,"64.6","-64.6",,
6388,543506,"Maurer, Brandon",6388,100,0.275,0.168,0.322,0.443,0.335,0.315,0.25,407,1478,87.8,12.4,2363,90.5,90.32,721,2928,3425,-0.20000000000000284,5.86,110,152,114,144,295,317,297,"-54.6","54.6",,
6386,460284,"Braden, Dallas",6386,100,0.262,0.131,0.289,0.393,0.312,,,419,1599,,,,82.5,,519,2975,3395,,,,,,,,,,"15.7","-15.7",,
6385,450275,"Lowe, Mark",6385,100,0.265,0.17,0.311,0.435,0.332,0.29,0.227,380,1436,88.8,13.8,2320,91.7,89.21,735,2992,3336,-2.5,5.68,112,149,113,145,295,318,292,"-17.5","17.5",,
6384,664062,"Gonsolin, Tony",6384,100,0.199,0.157,0.23,0.356,0.277,0.313,0.237,282,1417,88.9,15.4,2205,88.2,87.79,823,3110,3274,-0.4000000000000057,5.94,113,157,119,150,298,318,295,"38.2","-38.2",,
6376,592741,"Shreve, Chasen",6376,100,0.233,0.192,0.277,0.425,0.32,0.312,0.226,312,1340,88,14.6,1874,87.2,86.89,882,2972,3398,-0.29999999999999716,6.2,109,151,115,146,295,320,292,"5.4","-5.4","73.47238","7.39108"
6362,593974,"Peralta, Wandy",6362,100,0.242,0.133,0.278,0.375,0.307,0.313,0.245,353,1460,85.7,6.1,2178,91.2,90.18,911,3104,3258,-1,5.69,111,150,115,147,295,316,288,"-6","6","70.584925372","7.503483347"
6360,672282,"Detmers, Reid",6360,100,0.247,0.162,0.306,0.409,0.321,0.319,0.245,346,1399,89.1,16.1,2116,87.5,86.6,838,3097,3261,-0.9000000000000057,5.82,109,151,116,148,300,325,295,"-18.4","18.4","69.826018254","7.313235218"
6357,669022,"Gore, MacKenzie",6357,100,0.265,0.159,0.332,0.424,0.335,0.337,0.262,359,1356,88.8,13.8,2235,91.3,92.53,850,3104,3253,1.2000000000000028,7,111,150,117,146,302,324,298,"-13.6","13.6","69.753845212","7.090430344"
6353,643230,"Brault, Steven",6353,100,0.261,0.153,0.309,0.414,0.335,0.336,0.252,357,1367,88.2,10.3,2040,88.9,89.81,660,2853,3496,0.8999999999999915,6.8,108,150,115,147,304,319,294,"-33.2","33.2",,
6338,660761,"Suarez, José",6338,100,0.272,0.204,0.311,0.476,0.353,0.334,0.258,388,1425,87.8,13.6,2165,86.1,85.71,780,3013,3325,-0.3999999999999915,6.03,110,151,115,148,299,322,292,"-53","53","68.959927549","7.304206482"
6334,664192,"Lucchesi, Joey",6334,100,0.248,0.176,0.297,0.424,0.316,0.315,0.242,365,1470,88,10.3,2168,86.4,86.42,690,2836,3498,0,6.2,112,151,114,148,302,324,301,"9.4","-9.4","70.896184615","7.108975385"
6315,656945,"Scott, Tanner",6315,100,0.217,0.107,0.312,0.324,0.292,0.293,0.215,287,1320,86.1,7.4,2618,92.9,92.69,1065,3029,3286,-0.20000000000000284,6.16,108,150,116,147,297,319,294,"27.3","-27.3","69.609089545","7.067191667"
6312,659275,"Lamet, Dinelson",6312,100,0.226,0.176,0.299,0.402,0.312,0.305,0.214,311,1376,88.2,15,2467,91,90.21,894,2908,3404,-0.7999999999999972,5.83,112,151,120,148,298,323,304,"-2.1","2.1","63.996663684","6.909682105"
6261,115629,"Hawkins, LaTroy",6261,100,0.263,0.109,0.303,0.373,0.298,0.306,0.259,405,1538,89.8,7.9,2031,90.9,91.04,498,3045,3158,0.09999999999999432,6.01,110,150,113,146,296,317,299,"30.8","-30.8",,
6259,452666,"Wilhelmsen, Tom",6259,100,0.225,0.123,0.269,0.347,0.29,0.332,0.253,317,1411,87.6,11.1,2222,90.9,89.35,726,2887,3312,-1.5,5.85,111,148,111,146,296,317,297,"24.5","-24.5",,
6250,621345,"Minter, A.J.",6250,100,0.225,0.118,0.312,0.343,0.278,0.276,0.214,311,1381,86.9,14.7,2357,92.4,92.34,1000,3162,3088,-0.10000000000000853,6.14,109,151,116,149,304,323,295,"48.9","-48.9","69.797072731","7.264405422"
6238,621237,"Alvarado, José",6238,100,0.211,0.105,0.298,0.316,0.283,0.288,0.212,275,1304,88,6.5,2150,96.2,96.82,880,2770,3468,0.5999999999999943,6.68,108,149,114,145,296,323,290,"41.7","-41.7","69.976248447","7.247811526"
6201,425487,"Wellemeyer, Todd",6201,100,0.275,0.181,0.298,0.456,0.351,,,395,1434,,,,89.5,,554,2854,3325,,,,,,,,,,"-24.3","24.3",,
6195,592426,"Jackson, Luke",6195,100,0.265,0.142,0.334,0.406,0.323,0.314,0.243,374,1413,89.2,7.1,2300,89.8,90.25,845,2985,3209,0.4000000000000057,6.53,108,149,115,148,301,323,295,"-14.3","14.3","69.243747384","7.288573198"
6164,429783,"Betancourt, Rafael",6164,100,0.237,0.15,0.297,0.386,0.286,0.266,0.221,340,1437,90.1,25.1,2397,89.8,87.93,872,3269,2809,-1.8999999999999915,6.26,112,146,114,143,298,318,300,"29.5","-29.5",,
6161,519105,"Parker, Jarrod",6161,100,0.247,0.128,0.281,0.375,0.302,,,369,1495,,,,88.7,,647,2854,3284,,,,,,,,,,"25.6","-25.6",,
6160,628333,"Despaigne, Odrisamer",6160,100,0.28,0.144,0.309,0.424,0.335,0.348,0.288,396,1413,87,9.1,2206,86.9,87.03,488,2789,3353,0.09999999999999432,5.96,109,149,109,147,296,314,296,"-48.3","48.3",,
6153,605513,"Turnbull, Spencer",6153,100,0.243,0.133,0.301,0.376,0.308,0.326,0.25,329,1353,88.9,8.5,2404,90,89.91,695,2823,3329,-0.09999999999999432,6.16,110,149,114,148,297,328,295,"14.4","-14.4","69.648946439","7.274600178"
6147,450212,"Neshek, Pat",6147,100,0.217,0.146,0.253,0.364,0.272,0.261,0.217,315,1449,86.1,17.7,2096,84.6,84.41,755,3105,2987,-0.19999999999998863,5.79,107,150,111,148,290,315,286,"48.2","-48.2",,
6114,449072,"McClellan, Kyle",6114,100,0.245,0.142,0.269,0.387,0.312,,,362,1475,,,,86.7,,465,2646,3428,,,,,,,,,,"9.9","-9.9",,
6104,519096,"Otero, Dan",6104,100,0.275,0.13,0.307,0.405,0.301,0.31,0.277,448,1629,87.7,2.8,1972,88.4,88.96,476,3061,2999,0.5999999999999943,6.56,109,150,113,147,290,313,291,"22.6","-22.6",,
6098,444436,"Webb, Ryan",6098,100,0.268,0.11,0.313,0.378,0.306,0.301,0.264,404,1506,89.7,2.4,1923,89.9,87.57,540,2751,3233,-2.3000000000000114,5.77,108,150,112,145,290,310,291,"3.8","-3.8",,
6097,573064,"Nuño, Vidal",6097,100,0.259,0.196,0.285,0.456,0.33,0.305,0.24,377,1453,87.7,16.6,2240,85.2,84.39,598,2936,3144,-0.7999999999999972,5.68,109,149,113,146,293,316,292,"-13.5","13.5",,
6090,469686,"Aceves, Alfredo",6090,100,0.235,0.156,0.259,0.391,0.309,,,338,1439,,,,88.8,,579,2907,3149,,,,,,,,,,"15.5","-15.5",,
6085,608723,"Voth, Austin",6085,100,0.256,0.193,0.294,0.449,0.329,0.323,0.249,348,1362,87.7,17.1,2504,87.5,87.35,744,2919,3165,-0.20000000000000284,6.23,111,153,119,147,300,320,295,"-14.2","14.2","69.569564588","7.267294201"
6080,596112,"Stephenson, Robert",6080,100,0.239,0.211,0.288,0.45,0.326,0.318,0.235,328,1374,88.7,17.5,2488,89.2,88.78,952,2982,3092,-0.4000000000000057,5.97,112,150,116,147,296,317,292,"-9","9",,
6079,663855,"Hicks, Jordan",6079,100,0.224,0.104,0.286,0.328,0.297,0.305,0.224,292,1305,87.7,3.2,2059,94.1,94.31,653,2569,3510,0.20000000000000284,6.46,112,148,115,148,296,318,296,"37.2","-37.2","69.761527184","7.414548936"
6073,605388,"Morgan, Adam",6073,100,0.266,0.199,0.301,0.465,0.335,0.324,0.256,385,1445,88.1,13.8,2331,85.6,84.36,797,2963,3100,-1.1999999999999886,5.57,108,151,111,147,291,317,291,"-24.2","24.2",,
6072,501593,"Avilán, Luis",6072,100,0.235,0.101,0.292,0.336,0.285,0.293,0.234,316,1342,83.6,10.1,2194,87.3,84.79,730,2830,3181,-2.5,5.65,110,150,111,146,293,315,293,"40.8","-40.8",,
6061,545363,"Turner, Jacob",6061,100,0.292,0.177,0.316,0.469,0.356,0.411,0.322,426,1460,90.9,9.2,2099,89.5,91.41,523,2778,3238,1.9000000000000057,6.45,109,151,111,146,297,313,292,"-63.4","63.4",,
6059,119984,"Oliver, Darren",6059,100,0.239,0.111,0.293,0.35,0.284,,,338,1415,,,,85.6,,556,2672,3318,,,,,,,,,,"57.1","-57.1",,
6056,430629,"Hanrahan, Joel",6056,100,0.233,0.129,0.305,0.362,0.302,,,310,1333,,,,93.1,,775,2774,3238,,,,,,,,,,"28.1","-28.1",,
6046,677651,"Garcia, Luis",6046,100,0.225,0.172,0.273,0.397,0.298,0.302,0.232,313,1394,87.8,16.8,2345,87.5,87.2,889,2916,3130,-0.29999999999999716,6.15,114,155,116,150,294,323,293,"27.2","-27.2",,
6031,472551,"Abad, Fernando",6031,100,0.253,0.153,0.289,0.405,0.314,0.306,0.239,343,1357,87.6,12,2187,85.7,84.07,545,2708,3289,-1.6000000000000085,5.59,109,149,114,146,290,321,294,"10.1","-10.1",,
6029,607229,"Gsellman, Robert",6029,100,0.269,0.158,0.308,0.427,0.326,0.32,0.259,386,1436,86.9,8.2,2176,90.9,90.1,603,2899,3125,-0.8000000000000114,5.93,112,151,112,147,293,315,296,"-20.4","20.4",,
5999,571561,"Cingrani, Tony",5999,100,0.229,0.177,0.283,0.406,0.318,0.283,0.203,285,1244,88.1,13.2,2198,91.1,92.92,680,2687,3287,1.8000000000000114,6.71,112,148,111,146,294,311,292,"-8.8","8.8",,
5980,663460,"Bubic, Kris",5980,100,0.276,0.174,0.323,0.45,0.347,0.346,0.267,370,1340,88.2,9.2,2095,85.9,86.48,659,2784,3196,0.5999999999999943,6.6,106,154,117,145,302,325,300,"-39.7","39.7","68.068744083","7.00539574"
5963,572193,"Tepera, Ryan",5963,100,0.215,0.15,0.258,0.366,0.288,0.29,0.215,291,1351,87.1,13.3,2273,90.8,90.65,868,2892,3066,-0.09999999999999432,6.24,110,152,113,148,296,322,294,"29.9","-29.9",,
5950,678394,"Bello, Brayan",5950,100,0.274,0.159,0.325,0.433,0.335,0.317,0.253,383,1398,88.7,5,2057,91.2,91.3,722,2827,3123,0.09999999999999432,6.35,109,150,115,148,289,325,294,"-13.7","13.7","70.309462788","7.334163681"
5949,458950,"Humber, Philip",5949,100,0.271,0.168,0.299,0.439,0.336,,,389,1434,,,,86.9,,540,2692,3217,,,,,,,,,,"-27","27",,
5938,543359,"Jennings, Dan",5938,100,0.259,0.115,0.307,0.373,0.309,0.306,0.25,341,1318,86.9,3,2314,88.2,87.32,570,2596,3300,-0.9000000000000057,5.89,109,150,109,146,295,313,290,"7.3","-7.3",,
5925,663423,"Thornton, Trent",5925,100,0.264,0.188,0.31,0.452,0.333,0.325,0.255,356,1347,88.2,16.1,2610,87.7,87.18,661,2754,3169,-0.5,5.92,110,153,119,149,298,322,296,"-7","7","67.783853672","7.121556909"
5915,542888,"Armstrong, Shawn",5915,100,0.249,0.157,0.308,0.406,0.313,0.311,0.24,332,1332,87.8,16.2,2450,92,92.46,790,3035,2872,0.5,6.55,107,151,115,148,297,322,296,"-7.4","7.4","70.635127306","7.030955129"
5907,676710,"Crawford, Kutter",5907,100,0.231,0.188,0.268,0.419,0.308,0.304,0.225,322,1395,88,19.2,2311,87.9,87.61,789,3037,2870,-0.30000000000001137,6.16,112,151,117,149,290,325,296,"-3.5","3.5","70.244952347","7.276935672"
5896,425657,"López, Javier",5896,100,0.231,0.094,0.274,0.324,0.284,0.27,0.212,317,1375,86.6,0.6,2075,84.1,82.92,572,2660,3133,-1.1999999999999886,6.59,114,150,108,148,282,311,296,"45.9","-45.9",,
5895,453284,"Parker, Blake",5895,100,0.232,0.164,0.287,0.396,0.299,0.307,0.236,301,1295,88.5,14.6,1788,86.7,86.96,736,2708,3176,0.29999999999999716,6.55,111,151,113,148,295,321,296,"32.7","-32.7",,
5884,605154,"Brebbia, John",5884,100,0.24,0.168,0.3,0.408,0.303,0.292,0.228,325,1355,88,20.5,2454,88.7,89.37,780,2939,2944,0.7000000000000028,6.58,111,149,113,148,297,321,297,"6.2","-6.2","68.649493544","7.115615073"
5877,458730,"Parnell, Bobby",5877,100,0.265,0.09,0.328,0.355,0.308,0.344,0.274,347,1309,89.2,7.6,2051,93.4,89.76,609,2732,3084,-3.6000000000000085,5.89,111,149,112,144,297,314,293,"-11.8","11.8",,
5861,445163,"Janssen, Casey",5861,100,0.248,0.137,0.294,0.385,0.299,0.314,0.251,348,1403,87.4,18.4,2189,87.8,85.74,523,2609,3218,-2.0999999999999943,6.31,110,150,108,147,294,308,291,"17.1","-17.1",,
5849,407825,"Guerrier, Matt",5849,100,0.239,0.132,0.263,0.37,0.296,,,339,1420,,,,87.8,,643,2827,2936,,,,,,,,,,"36.6","-36.6",,
5837,430673,"Ramirez, Ramon E",5837,100,0.229,0.119,0.272,0.347,0.292,,,297,1298,,,,90.3,,787,2776,2976,,,,,,,,,,"44.4","-44.4",,
5835,675911,"Strider, Spencer",5835,100,0.203,0.133,0.306,0.336,0.271,0.269,0.2,259,1275,88.4,15.6,2348,93.3,94.48,1120,3034,2800,1.2000000000000028,6.99,114,151,121,150,305,325,302,"35.6","-35.6","71.623322273","7.41415"
5833,571704,"Giles, Ken",5833,100,0.217,0.125,0.315,0.343,0.272,0.275,0.213,295,1357,88.3,12.8,2315,92.7,90.71,1044,2987,2830,-2,5.36,110,151,114,149,292,319,292,"63.2","-63.2",,
5812,656222,"Beeks, Jalen",5812,100,0.261,0.145,0.319,0.406,0.322,0.315,0.247,343,1312,87.1,10.6,2081,89.4,89.44,744,2756,3056,0,6.33,107,152,115,147,295,323,297,"-3.4","3.4","68.937600938","7.03304654"
5809,473879,"Dyson, Sam",5809,100,0.252,0.118,0.299,0.37,0.301,0.284,0.229,371,1472,87.6,0.7,2298,92.9,91.22,596,2857,2923,-1.7000000000000028,5.37,109,149,110,146,297,322,296,"12.7","-12.7",,
5787,519443,"Workman, Brandon",5787,100,0.246,0.149,0.306,0.396,0.317,0.317,0.233,313,1271,89.6,9.6,2283,86.7,87.2,616,2458,3323,0.5,6.95,111,151,116,147,287,323,292,"-5.7","5.7",,
5785,119215,"Moehler, Brian",5785,100,0.29,0.174,0.309,0.464,0.348,,,419,1443,,,,86,,406,2660,3071,,,,,,,,,,"-30.7","30.7",,
5772,282656,"Sheets, Ben",5772,100,0.254,0.176,0.288,0.43,0.318,,,356,1401,,,,87.9,,483,2658,3092,,,,,,,,,,"13.1","-13.1",,
5734,571521,"Brothers, Rex",5734,100,0.238,0.143,0.32,0.38,0.32,0.341,0.234,287,1207,90.2,13.1,2130,92,91.1,795,2612,3080,-0.9000000000000057,5.88,110,151,115,149,296,319,296,"-2.2","2.2",,
5731,607237,"Garrett, Amir",5731,100,0.232,0.19,0.288,0.422,0.33,0.316,0.225,285,1231,88.8,12.3,1954,89.3,89.44,762,2532,3199,0.10000000000000853,6.39,111,150,114,146,296,314,289,"-20.5","20.5","71.74994027","7.640142973"
5726,434637,"Lindstrom, Matt",5726,100,0.281,0.103,0.332,0.384,0.323,,,387,1378,,,,92.4,,587,2722,2954,,,,,,,,,,"-9.3","9.3",,
5725,425747,"Contreras, Jose",5725,100,0.266,0.136,0.312,0.403,0.325,,,359,1348,,,,88,,525,2568,3128,,,,,,,,,,"-0.8","0.8",,
5724,452249,"Owings, Micah",5724,100,0.255,0.165,0.281,0.42,0.339,,,324,1272,,,,86.3,,536,2645,3071,,,,,,,,,,"-23.1","23.1",,
5712,430884,"Crain, Jesse",5712,100,0.225,0.125,0.285,0.35,0.292,,,276,1225,,,,89.4,,643,2624,3020,,,,,,,,,,"37.4","-37.4",,
5703,686613,"Brown, Hunter",5703,100,0.25,0.153,0.316,0.403,0.317,0.304,0.236,315,1262,88.7,8,2217,91.7,92.15,641,2622,3081,0.5,6.64,109,149,115,149,294,323,294,"0.6","-0.6","69.01753212","6.897545145"
5700,571882,"Law, Derek",5700,100,0.255,0.143,0.304,0.398,0.315,0.318,0.256,329,1290,87.7,10.3,2171,88.5,88.85,710,2601,3099,0.29999999999999716,6.4,110,149,116,147,298,320,296,"0.3","-0.3","69.830848852","7.406698667"
